Locality_Name,Post_Code,Lat,Lng
IRREWILLIPE EAST,3249,-38.434643,143.483722
KAWARREN,3249,-38.482629,143.580706
LARPENT,3249,-38.359447,143.501999
NALANGIL,3249,-38.317258,143.461562
ONDIT,3249,-38.250573,143.637097
PIRRON YALLOCK,3249,-38.351075,143.436796
POMBORNEIT EAST,3249,-38.294074,143.355451
SWAN MARSH,3249,-38.372377,143.385865
TANYBRYN,3249,-38.654956,143.709748
WARRION,3249,-38.215408,143.582584
WOOL WOOL,3249,-38.212309,143.434892
YEO,3249,-38.388318,143.634765
YEODENE,3249,-38.397487,143.693909
COLAC,3250,-38.339298,143.58166
COLAC EAST,3250,-38.334962,143.610172
COLAC WEST,3250,-38.33741,143.571934
ELLIMINYT,3250,-38.367034,143.58264
BEEAC,3251,-38.193925,143.640459
CUNDARE NORTH,3251,-38.110935,143.565124
EURACK,3251,-38.145536,143.710447
WEERING,3251,-38.094341,143.690365
COROROOKE,3254,-38.296263,143.522505
BOOKAAR,3260,-38.134947,143.102803
BOSTOCKS CREEK,3260,-38.296169,143.115205
BUNGADOR,3260,-38.438373,143.328801
CAMPERDOWN,3260,-38.232708,143.146911
CARPENDEIT,3260,-38.380341,143.258021
CHOCOLYN,3260,-38.195394,143.213576
GNOTUK,3260,-38.207809,143.104686
KARIAH,3260,-38.147055,143.22677
KOALLAH,3260,-38.293712,143.241732
LESLIE MANOR,3260,-38.133271,143.356149
POMBORNEIT,3260,-38.29677,143.298926
POMBORNEIT NORTH,3260,-38.22066,143.355624
SKIBO,3260,-38.199825,143.131904
SOUTH PURRUMBETE,3260,-38.367171,143.214364
STONYFORD,3260,-38.325844,143.340311
TANDAROOK,3260,-38.329228,143.177254
TESBURY,3260,-38.291281,143.181217
WEERITE,3260,-38.255408,143.241487
TERANG,3264,-38.236207,142.911483
BOORCAN,3265,-38.21456,143.013298
CUDGEE,3265,-38.344819,142.652003
DIXIE,3265,-38.299183,142.928662
ECKLIN SOUTH,3265,-38.393462,142.910041
ELLERSLIE,3265,-38.168548,142.687023
FRAMLINGHAM,3265,-38.241844,142.711734
FRAMLINGHAM EAST,3265,-38.20016,142.69827
GARVOC,3265,-38.298057,142.80421
GLENORMISTON NORTH,3265,-38.145768,142.966197
GLENORMISTON SOUTH,3265,-38.160502,142.970512
KOLORA,3265,-38.136481,142.882808
LAANG,3265,-38.354958,142.814975
NOORAT,3265,-38.191027,142.929541
NOORAT EAST,3265,-38.20797,142.973112
PANMURE,3265,-38.337534,142.725221
TAROON,3265,-38.34207,142.872698
THE SISTERS,3265,-38.198076,142.769514
BULLAHARRE,3266,-38.343488,143.141647
COBDEN,3266,-38.328583,143.077199
COBRICO,3266,-38.29128,143.017563
ELINGAMITE,3266,-38.366951,143.0211
ELINGAMITE NORTH,3266,-38.346708,143.014801
GLENFYNE,3266,-38.401647,142.987414
JANCOURT,3266,-38.368137,143.097811
JANCOURT EAST,3266,-38.38846,143.146555
NAROGHID,3266,-38.260257,143.056853
SIMPSON,3266,-38.496167,143.210488
SCOTTS CREEK,3267,-38.448909,143.10623
AYRFORD,3268,-38.415663,142.85945
BRUCKNELL,3268,-38.466719,142.917465
COORIEMUNGLE,3268,-38.541094,143.078426
COWLEYS CREEK,3268,-38.483271,143.054403
CURDIES RIVER,3268,-38.457871,142.956959
CURDIEVALE,3268,-38.505198,142.914428
HEYTESBURY LOWER,3268,-38.564595,142.921624
NEWFIELD,3268,-38.559974,143.010759
NIRRANDA,3268,-38.500415,142.760581
NIRRANDA EAST,3268,-38.47906,142.847696
NIRRANDA SOUTH,3268,-38.53066,142.793949
NULLAWARRE,3268,-38.469347,142.749913
PAARATTE,3268,-38.54149,142.974983
THE COVE,3268,-38.486643,142.70914
TIMBOON,3268,-38.484442,142.981066
TIMBOON WEST,3268,-38.505198,142.914428
PORT CAMPBELL,3269,-38.619083,142.996136
PRINCETOWN,3269,-38.690367,143.156055
WAARRE,3269,-38.575231,143.050126
PETERBOROUGH,3270,-38.579938,142.857049
DARLINGTON,3271,-37.998527,143.051384
DUNDONNELL,3271,-37.890316,142.977335
PURA PURA,3271,-37.821152,143.081778
MORTLAKE,3272,-38.081236,142.807986
WOORNDOO,3272,-37.876231,142.794858
HEXHAM,3273,-38.057308,142.607374
CARAMUT,3274,-37.912068,142.523202
MAILORS FLAT,3275,-38.301794,142.457611
MINJAH,3276,-38.035006,142.441935
WOOLSTHORPE,3276,-38.16607,142.39753
ALLANSFORD,3277,-38.386474,142.590674
MEPUNGA,3277,-38.433683,142.660911
MEPUNGA EAST,3277,-38.44303,142.717555
MEPUNGA WEST,3277,-38.421839,142.643932
NARINGAL,3277,-38.395724,142.689407
NARINGAL EAST,3277,-38.408509,142.798682
PURNIM,3278,-38.278013,142.624719
PURNIM WEST,3278,-38.300776,142.559686
BALLANGEICH,3279,-38.214555,142.657483
WANGOOM,3279,-38.329882,142.578578
DENNINGTON,3280,-38.35811,142.441982
WARRNAMBOOL,3280,-38.383313,142.482959
WARRNAMBOOL EAST,3280,-38.390915,142.497056
WARRNAMBOOL WEST,3280,-38.37766,142.457911
BUSHFIELD,3281,-38.325329,142.505522
GRASSMERE,3281,-38.286544,142.524682
WINSLOW,3281,-38.244448,142.458116
WOODFORD,3281,-38.313439,142.463881
ILLOWA,3282,-38.32991,142.411507
KOROIT,3282,-38.292155,142.367405
CROSSLEY,3283,-38.313434,142.328761
KILLARNEY,3283,-38.338738,142.329837
KIRKSTALL,3283,-38.270741,142.3132
SOUTHERN CROSS,3283,-38.298693,142.428893
TARRONE,3283,-38.217637,142.192786
TOWER HILL,3283,-38.33373,142.356412
WARRONG,3283,-38.193076,142.31918
WILLATOOK,3283,-38.152712,142.255157
YANGERY,3283,-38.3144,142.428986
YARPTURK,3283,-38.283548,142.432861
ORFORD,3284,-38.214987,142.153594
PORT FAIRY,3284,-38.385516,142.236711
CODRINGTON,3285,-38.272587,141.973181
NARRAWONG,3285,-38.252371,141.717039
ROSEBROOK,3285,-38.351931,142.256753
ST HELENS,3285,-38.244455,142.0613
TOOLONG,3285,-38.318384,142.227517
TYRENDARRA,3285,-38.218374,141.780986
TYRENDARRA EAST,3285,-38.245122,141.87849
YAMBUK,3285,-38.315793,142.065127
CONDAH SWAMP,3286,-37.972228,141.833705
KNEBSWORTH,3286,-38.000472,141.870835
MACARTHUR,3286,-38.034053,142.001047
RIPPONHURST,3286,-37.983824,142.108563
WARRABKOOK,3286,-37.979189,142.044275
HAWKESDALE,3287,-38.106999,142.322188
MINHAMITE,3287,-37.991565,142.327342
GAZETTE,3289,-37.897958,142.174884
GERRIGERRUP,3289,-38.007342,142.181224
PENSHURST,3289,-37.87522,142.29024
PURDEET,3289,-37.923773,142.378199
TABOR,3289,-37.804364,142.182405
NELSON,3292,-38.04659,141.006938
GLENTHOMPSON,3293,-37.636489,142.545707
NAREEB,3293,-37.858467,142.565483
NARRAPUMELAP SOUTH,3293,-37.75697,142.641677
DUNKELD,3294,-37.649713,142.344662
KARABEAL,3294,-37.602979,142.21249
MIRRANATWA,3294,-37.405327,142.395682
MOUTAJUP,3294,-37.665193,142.250571
VICTORIA POINT,3294,-37.525167,142.205291
VICTORIA VALLEY,3294,-37.498531,142.333604
WOODHOUSE,3294,-37.801065,142.45467
BYADUK NORTH,3300,-37.880712,141.960066
HAMILTON,3300,-37.743025,142.020065
BOCHARA,3301,-37.704033,141.927084
BROADWATER,3301,-38.107562,142.051206
BUCKLEY SWAMP,3301,-37.849978,142.057186
BYADUK,3301,-37.952429,141.987783
CROXTON EAST,3301,-37.792699,142.261056
HENSLEY PARK,3301,-37.602933,142.057626
MORGIANA,3301,-37.733163,141.849073
MOUNT NAPIER,3301,-37.89663,142.063516
STRATHKELLAR,3301,-37.717544,142.126345
TAHARA,3301,-37.742435,141.702187
TARRINGTON,3301,-37.767146,142.09796
WANNON,3301,-37.671854,141.843327
WARRAYURE,3301,-37.696837,142.205871
YATCHAW,3301,-37.816126,142.099016
YULECART,3301,-37.748521,141.936368
BRANXHOLME,3302,-37.856656,141.794565
GRASSDALE,3302,-37.792645,141.646446
BREAKAWAY CREEK,3303,-38.03119,141.814595
CONDAH,3303,-37.970084,141.732922
HOTSPUR,3303,-37.926306,141.561279
LAKE CONDAH,3303,-38.093159,141.794924
WALLACEDALE,3303,-37.933651,141.810169
BESSIEBELLE,3304,-38.146567,141.966132
DARTMOOR,3304,-37.922543,141.27543
DRIK DRIK,3304,-38.001508,141.286526
DRUMBORG,3304,-38.091837,141.597511
GREENWALD,3304,-37.953544,141.405571
HEYWOOD,3304,-38.131028,141.630332
HOMERTON,3304,-38.137283,141.759184
LYONS,3304,-38.005981,141.503684
MILLTOWN,3304,-38.043676,141.698339
MUMBANNAR,3304,-37.926374,141.186841
MYAMYN,3304,-38.006326,141.720263
WINNAP,3304,-37.944963,141.31758
ALLESTREE,3305,-38.274855,141.646078
BOLWARRA,3305,-38.281821,141.614962
CAPE BRIDGEWATER,3305,-38.370774,141.401813
CASHMORE,3305,-38.311967,141.481232
DUTTON WAY,3305,-38.313173,141.594139
GORAE,3305,-38.240845,141.55627
GORAE WEST,3305,-38.259661,141.500413
HEATHMERE,3305,-38.222332,141.622619
MOUNT RICHMOND,3305,-38.198109,141.358815
PORTLAND,3305,-38.351032,141.587701
PORTLAND NORTH,3305,-38.314243,141.59424
PORTLAND WEST,3305,-38.342188,141.569468
DIGBY,3309,-37.794364,141.500674
MERINO,3310,-37.720455,141.548293
TAHARA WEST,3310,-37.727284,141.639652
CASTERTON,3311,-37.584211,141.405944
CORNDALE,3311,-37.531494,141.289748
BAHGALLAH,3312,-37.6391,141.365747
BRIMBOAL,3312,-37.404872,141.424838
CARAPOOK,3312,-37.551741,141.541128
CHETWYND,3312,-37.27944,141.417184
DERGHOLM,3312,-37.370335,141.215072
DORODONG,3312,-37.345174,141.031936
DUNROBIN,3312,-37.532697,141.382928
HENTY,3312,-37.660292,141.51291
KILLARA,3312,-37.757082,141.407391
LAKE MUNDI,3312,-37.563526,141.059286
LINDSAY,3312,-37.602358,141.067756
NANGEELA,3312,-37.486133,141.361871
POOLAIJELO,3312,-37.212636,141.100756
POWERS CREEK,3312,-37.196196,141.292351
SANDFORD,3312,-37.610974,141.44304
STRATHDOWNIE,3312,-37.727419,141.14483
WANDO BRIDGE,3312,-37.442491,141.423158
WANDO VALE,3312,-37.517954,141.448106
WARROCK,3312,-37.430567,141.290496
BULART,3314,-37.586718,141.935665
CAVENDISH,3314,-37.526205,142.039943
GLENISLA,3314,-37.243087,142.194121
GRAMPIANS,3314,-37.316714,142.484076
MOORALLA,3314,-37.398976,142.099717
WOOHLPOOER,3314,-37.371558,142.160996
BRIT BRIT,3315,-37.441278,141.758617
CLOVER FLAT,3315,-37.599933,141.558767
COLERAINE,3315,-37.598268,141.691125
COOJAR,3315,-37.348173,141.685584
CULLA,3315,-37.268488,141.648637
GRINGEGALGONA,3315,-37.415905,141.808405
GRITJURK,3315,-37.542228,141.78656
HILGAY,3315,-37.620925,141.628411
KONONGWOOTONG,3315,-37.531865,141.681426
MELVILLE FOREST,3315,-37.513021,141.826377
MUNTHAM,3315,-37.560588,141.575279
NAREEN,3315,-37.371173,141.565849
PASCHENDALE,3315,-37.659196,141.594212
TAHARA BRIDGE,3315,-37.6881,141.648325
TARRAYOUKYAN,3315,-37.327118,141.570754
TARRENLEA,3315,-37.676203,141.741339
WOOTONG VALE,3315,-37.531576,141.715919
HARROW,3317,-37.119835,141.600473
CHARAM,3318,-36.986424,141.510896
CONNEWIRRICOO,3318,-37.191654,141.45156
EDENHOPE,3318,-37.036143,141.296235
KADNOOK,3318,-37.14572,141.385313
LANGKOOP,3318,-37.091858,141.062048
PATYAH,3318,-36.896736,141.249539
ULLSWATER,3318,-36.928902,141.395927
APSLEY,3319,-36.967557,141.080748
BENAYEO,3319,-36.843195,141.045845
BRINGALBERT,3319,-36.843902,141.155059
HESSE,3321,-38.111995,143.855664
INVERLEIGH,3321,-38.100967,144.058343
WINGEEL,3321,-38.06397,143.857655
CRESSY,3322,-38.028752,143.643643
BERRYBANK,3323,-37.991587,143.486027
DUVERNEY,3323,-38.014259,143.570355
FOXHOW,3323,-38.048885,143.461877
LISMORE,3324,-37.953552,143.34368
MINGAY,3324,-37.853522,143.320127
MOUNT BUTE,3324,-37.879341,143.451114
DERRINALLUM,3325,-37.948485,143.219987
LARRALEA,3325,-38.021889,143.239049
VITE VITE,3325,-37.816618,143.157936
VITE VITE NORTH,3325,-37.792923,143.208666
TEESDALE,3328,-38.039758,144.048285
BARUNAH PARK,3329,-38.02107,143.856658
SHELFORD,3329,-38.013703,143.976087
ROKEWOOD,3330,-37.844281,143.677351
BANNOCKBURN,3331,-38.046528,144.171067
GHERINGHAP,3331,-38.07663,144.233865
MAUDE,3331,-37.947695,144.168659
RUSSELLS BRIDGE,3331,-38.016611,144.181789
SHE OAKS,3331,-37.899687,144.133464
STEIGLITZ,3331,-37.905086,144.187068
SUTHERLANDS CREEK,3331,-38.003845,144.217941
LETHBRIDGE,3332,-37.962809,144.139178
BAMGANIE,3333,-37.924962,144.025575
MEREDITH,3333,-37.845715,144.076801
BUNGAL,3334,-37.710436,144.094545
CARGERIE,3334,-37.804935,143.980293
ELAINE,3334,-37.77736,144.028618
MOUNT DORAN,3334,-37.72122,144.050734
PLUMPTON,3335,-37.68584,144.685449
ROCKBANK,3335,-37.729119,144.650778
KURUNJANG,3337,-37.675127,144.58855
MELTON,3337,-37.683206,144.58315
MELTON WEST,3337,-37.684849,144.560691
TOOLERN VALE,3337,-37.605843,144.589792
BROOKFIELD,3338,-37.701172,144.540792
EXFORD,3338,-37.729899,144.548212
EYNESBURY,3338,-37.790039,144.56627
MELTON SOUTH,3338,-37.704323,144.574818
BACCHUS MARSH,3340,-37.675855,144.437663
BALLIANG,3340,-37.882062,144.378684
BALLIANG EAST,3340,-37.786546,144.46028
COIMADAI,3340,-37.586714,144.458987
DARLEY,3340,-37.660314,144.441634
GLENMORE,3340,-37.713491,144.321688
HOPETOUN PARK,3340,-37.696301,144.49671
LONG FOREST,3340,-37.648056,144.505
MADDINGLEY,3340,-37.680437,144.421974
MERRIMU,3340,-37.619416,144.50635
PARWAN,3340,-37.705964,144.462452
ROWSLEY,3340,-37.723941,144.375232
DALES CREEK,3341,-37.519237,144.309955
GREENDALE,3341,-37.563196,144.305245
KOROBEIT,3341,-37.576312,144.34186
MYRNIONG,3341,-37.607752,144.318527
PENTLAND HILLS,3341,-37.643624,144.365696
BALLAN,3342,-37.60016,144.225458
BEREMBOKE,3342,-37.770748,144.217417
BLAKEVILLE,3342,-37.502683,144.203178
BUNDING,3342,-37.557953,144.190143
COLBROOK,3342,-37.53094,144.224945
DURDIDWARRAH,3342,-37.812989,144.194393
FISKVILLE,3342,-37.677991,144.227291
INGLISTON,3342,-37.64379,144.289282
MOUNT WALLACE,3342,-37.734514,144.217919
GORDON,3345,-37.594546,144.099862
ALFREDTON,3350,-37.556958,143.817225
BAKERY HILL,3350,-37.568592,143.864099
BALLARAT,3350,-37.563318,143.863715
BALLARAT CENTRAL,3350,-37.563039,143.855405
BALLARAT EAST,3350,-37.565618,143.886657
BALLARAT NORTH,3350,-37.536899,143.862448
BALLARAT WEST,3350,-37.563608,143.862054
BLACK HILL,3350,-37.546532,143.875848
BROWN HILL,3350,-37.552458,143.902041
CANADIAN,3350,-37.584072,143.883055
EUREKA,3350,-37.574981,143.868893
GOLDEN POINT,3350,-37.57075,143.864955
INVERMAY PARK,3350,-37.528996,143.862585
LAKE WENDOUREE,3350,-37.549965,143.849441
MOUNT CLEAR,3350,-37.603114,143.868659
MOUNT HELEN,3350,-37.628466,143.880285
MOUNT PLEASANT,3350,-37.581598,143.852739
NERRINA,3350,-37.53748,143.890253
NEWINGTON,3350,-37.567867,143.793037
REDAN,3350,-37.572707,143.839859
SOLDIERS HILL,3350,-37.551158,143.859744
SOVEREIGN HILL,3350,-37.579026,143.864748
BERRINGA,3351,-37.770766,143.683679
BO PEEP,3351,-37.527396,143.678614
CAPE CLEAR,3351,-37.786818,143.612778
CARNGHAM,3351,-37.576056,143.578864
CHEPSTOWE,3351,-37.584632,143.516571
HADDON,3351,-37.592314,143.719153
HAPPY VALLEY,3351,-37.719294,143.609858
HILLCREST,3351,-37.619088,143.637236
ILLABAROOK,3351,-37.826653,143.645921
LAKE BOLAC,3351,-37.712432,142.839797
MININERA,3351,-37.604862,142.959773
MOUNT EMU,3351,-37.596868,143.416319
NERRIN NERRIN,3351,-37.770863,143.017363
NEWTOWN,3351,-37.70637,143.664088
NINTINGBOOL,3351,-37.642384,143.709581
PIGGOREET,3351,-37.728419,143.644442
PITFIELD,3351,-37.811603,143.577695
ROKEWOOD JUNCTION,3351,-37.844281,143.677351
ROSS CREEK,3351,-37.628507,143.767332
SCARSDALE,3351,-37.668421,143.654685
SMYTHES CREEK,3351,-37.596827,143.768269
SMYTHESDALE,3351,-37.646169,143.683223
SNAKE VALLEY,3351,-37.612093,143.584543
SPRINGDALLAH,3351,-37.746273,143.631404
STAFFORDSHIRE REEF,3351,-37.752956,143.700798
STREATHAM,3351,-37.679137,143.058258
WALLINDUC,3351,-37.879636,143.509572
WESTMERE,3351,-37.692668,142.999465
ADDINGTON,3352,-37.384464,143.672506
BARKSTEAD,3352,-37.462409,144.085601
BLOWHARD,3352,-37.429268,143.788393
BOLWARRAH,3352,-37.513611,144.095063
BREWSTER,3352,-37.48494,143.527883
BULLAROOK,3352,-37.50866,144.004654
BUNGAREE,3352,-37.558902,143.99726
BUNKERS HILL,3352,-37.576871,143.745113
BURRUMBEET,3352,-37.473098,143.656645
CAMBRIAN HILL,3352,-37.62525,143.832618
CARDIGAN,3352,-37.526537,143.747739
CARDIGAN VILLAGE,3352,-37.524031,143.741734
CHAPEL FLAT,3352,-37.478761,143.897125
CLARENDON,3352,-37.690352,143.977725
CLARETOWN,3352,-37.515415,144.032034
CLARKES HILL,3352,-37.495739,143.973782
CORINDHAP,3352,-37.871921,143.749854
DEREEL,3352,-37.813488,143.749864
DUNNSTOWN,3352,-37.590632,143.977119
DURHAM LEAD,3352,-37.697654,143.87785
ENFIELD,3352,-37.745523,143.773881
ERCILDOUNE,3352,-37.43581,143.61408
GARIBALDI,3352,-37.726329,143.871154
GLEN PARK,3352,-37.518068,143.908716
GLENBRAE,3352,-37.350376,143.568829
GONG GONG,3352,-37.550811,143.932208
GRENVILLE,3352,-37.743019,143.840855
INVERMAY,3352,-37.520241,143.897158
LAL LAL,3352,-37.692331,144.040895
LAMPLOUGH,3352,-37.136644,143.50799
LANGI KAL KAL,3352,-37.400516,143.505961
LEARMONTH,3352,-37.420343,143.713222
LEIGH CREEK,3352,-37.559567,143.952925
LEXTON,3352,-37.275704,143.513453
MAGPIE,3352,-37.617962,143.847038
MILLBROOK,3352,-37.590237,144.056383
MINERS REST,3352,-37.484449,143.802353
MITCHELL PARK,3352,-37.509085,143.784073
MOLLONGGHIP,3352,-37.47511,144.038392
MOUNT BOLTON,3352,-37.358834,143.684003
MOUNT EGERTON,3352,-37.630149,144.105564
MOUNT MERCER,3352,-37.80564,143.9091
MOUNT MITCHELL,3352,-37.297903,143.600948
MOUNT ROWAN,3352,-37.505408,143.845131
NAPOLEONS,3352,-37.67641,143.829065
NAVIGATORS,3352,-37.624897,143.950671
POOTILLA,3352,-37.523658,143.966627
SCOTSBURN,3352,-37.670099,143.93046
SPRINGBANK,3352,-37.534236,144.073588
SULKY,3352,-37.464987,143.836332
WALLACE,3352,-37.555477,144.047668
WARRENHEIP,3352,-37.574854,143.92573
WATTLE FLAT,3352,-37.457993,143.942747
WAUBRA,3352,-37.360061,143.640151
WEATHERBOARD,3352,-37.445888,143.680675
WERNETH,3352,-37.933474,143.616585
YENDON,3352,-37.633954,143.969478
BALLARAT,3353,-37.7778,144.835743
BAKERY HILL,3354,-37.560917,143.867158
LAKE GARDENS,3355,-37.545723,143.820973
MITCHELL PARK,3355,-37.509085,143.784073
WENDOUREE,3355,-37.54022,143.831297
WENDOUREE VILLAGE,3355,-37.532908,143.824328
BONSHAW,3356,-37.591298,143.828273
DELACOMBE,3356,-37.58453,143.807662
SEBASTOPOL,3356,-37.597592,143.841026
BUNINYONG,3357,-37.648547,143.918563
LINTON,3360,-37.686374,143.562977
MANNIBADAR,3360,-37.752233,143.467636
PITTONG,3360,-37.668732,143.475816
WILLOWVALE,3360,-37.805729,143.45921
BRADVALE,3361,-37.779772,143.407202
CARRANBALLAC,3361,-37.701093,143.218205
SKIPTON,3361,-37.685939,143.365063
CRESWICK,3363,-37.424838,143.894483
CRESWICK NORTH,3363,-37.36548,143.877677
DEAN,3363,-37.4645,143.991203
GLENDARUEL,3363,-37.347345,143.722525
LANGDONS HILL,3363,-37.413218,144.068068
MOUNT BECKWORTH,3363,-37.311869,143.688092
TOURELLO,3363,-37.356793,143.808277
ALLENDALE,3364,-37.368711,143.938548
ASCOT,3364,-37.40088,143.802511
BALD HILLS,3364,-37.450713,143.839388
BLAMPIED,3364,-37.360361,144.056095
BROOMFIELD,3364,-37.387436,143.903734
CABBAGE TREE,3364,-37.278159,143.890311
CAMPBELLTOWN,3364,-37.203474,143.946436
COGHILLS CREEK,3364,-37.383521,143.757838
GLENDONNELL,3364,-37.360699,143.844507
KINGSTON,3364,-37.372652,143.954309
KOOROOCHEANG,3364,-37.285444,144.034028
LAWRENCE,3364,-37.313624,143.908197
MOUNT PROSPECT,3364,-37.40751,144.032913
NEWLYN,3364,-37.417055,143.981438
NEWLYN NORTH,3364,-37.399016,143.995952
ROCKLYN,3364,-37.430329,144.052859
SMEATON,3364,-37.312403,143.94954
SMOKEYTOWN,3364,-37.404302,143.925516
SPRINGMOUNT,3364,-37.414701,143.935411
STRATHLEA,3364,-37.139606,143.963403
WERONA,3364,-37.243658,144.024726
CLUNES,3370,-37.293942,143.787341
GLENGOWER,3370,-37.226997,143.884943
MOUNT CAMERON,3370,-37.209586,143.825148
ULLINA,3370,-37.284441,143.890428
AMHERST,3371,-37.146466,143.670166
BURNBANK,3371,-37.227531,143.577744
CARALULUP,3371,-37.205024,143.637709
DUNACH,3371,-37.219423,143.729832
EVANSFORD,3371,-37.258734,143.625242
LILLICUR,3371,-37.165285,143.554504
MOUNT GLASGOW,3371,-37.197694,143.739521
STONY CREEK,3371,-37.225719,143.683737
TALBOT,3371,-37.171463,143.698142
BEAUFORT,3373,-37.429812,143.383709
CHUTE,3373,-37.332405,143.387135
CROSS ROADS,3373,-37.546494,143.231404
LAKE GOLDSMITH,3373,-37.554684,143.36684
LAKE WONGAN,3373,-37.594156,143.13746
MAIN LEAD,3373,-37.392977,143.32985
MENA PARK,3373,-37.521118,143.463104
NERRING,3373,-37.497474,143.446479
RAGLAN,3373,-37.351713,143.330232
SHIRLEY,3373,-37.442898,143.213328
STOCKYARD HILL,3373,-37.53596,143.251325
STONELEIGH,3373,-37.585741,143.25939
TRAWALLA,3373,-37.436827,143.469053
WATERLOO,3373,-37.372434,143.414495
BALLYROGAN,3375,-37.427465,143.132372
BAYINDEEN,3375,-37.305549,143.163733
BUANGOR,3375,-37.366754,143.174831
MIDDLE CREEK,3375,-37.398313,143.23096
ARARAT,3377,-37.284301,142.928227
ARMSTRONG,3377,-37.210025,142.884986
CATHCART,3377,-37.304935,142.879648
CROWLANDS,3377,-37.149857,143.109353
DENICULL CREEK,3377,-37.349467,142.89664
DOBIE,3377,-37.311758,143.021199
DUNNEWORTHY,3377,-37.202282,143.041956
EVERSLEY,3377,-37.189662,143.178787
GREAT WESTERN,3377,-37.152658,142.855946
LANGI LOGAN,3377,-37.393824,142.924496
MAROONA,3377,-37.440606,142.859279
MOUNT COLE,3377,-37.255088,143.198377
MOUNT COLE CREEK,3377,-37.218791,143.123858
MOYSTON,3377,-37.300887,142.76704
NORVAL,3377,-37.251262,142.843173
RHYMNEY,3377,-37.218844,142.779136
ROCKY POINT,3377,-37.335958,142.854336
ROSSBRIDGE,3377,-37.498396,142.864267
WARRAK,3377,-37.265182,143.115878
TATYOON,3378,-37.529051,142.944769
YALLA-Y-POORA,3378,-37.527438,143.13232
BORNES HILL,3379,-37.534037,142.521439
CHATSWORTH,3379,-37.857749,142.649816
MAFEKING,3379,-37.378411,142.54037
STAVELY,3379,-37.58305,142.633256
WICKLIFFE,3379,-37.685137,142.708737
WILLAURA,3379,-37.540494,142.7353
WILLAURA NORTH,3379,-37.388237,142.742735
BELLELLEN,3380,-37.157329,142.699342
BRIDGE INN,3380,-37.029226,142.808498
MOKEPILLY,3380,-37.093743,142.626594
STAWELL,3380,-37.055661,142.77938
STAWELL WEST,3380,-37.023514,142.763255
WINJALLOK,3380,-36.822297,143.197839
BARKLY,3381,-36.941793,143.211642
BELLFIELD,3381,-37.228577,142.480053
BOLANGUM,3381,-36.716649,142.99812
CALLAWADDA,3381,-36.817331,142.785567
CAMPBELLS BRIDGE,3381,-36.916423,142.785635
CONCONGELLA,3381,-37.053735,142.875032
DEEP LEAD,3381,-37.009961,142.715571
FYANS CREEK,3381,-37.08344,142.565254
GERMANIA,3381,-36.976575,142.758501
GREENS CREEK,3381,-36.950991,142.936558
HALLS GAP,3381,-37.141371,142.518955
ILLAWARRA,3381,-37.053668,142.688557
JOEL JOEL,3381,-37.006333,142.990618
JOEL SOUTH,3381,-37.056742,143.049734
KANYA,3381,-36.782368,142.998913
LAKE FYANS,3381,-37.135366,142.627942
LAKE LONSDALE,3381,-37.047728,142.581813
LUBECK,3381,-36.746935,142.548741
MORRL MORRL,3381,-36.854505,142.933441
PARADISE,3381,-36.831662,143.108792
POMONAL,3381,-37.192318,142.609034
ROSTRON,3381,-36.769367,143.176161
WAL WAL,3381,-36.84136,142.598921
WALLALOO,3381,-36.7285,142.892723
WALLALOO EAST,3381,-36.781477,142.930714
FRENCHMANS,3384,-36.979212,143.198999
LANDSBOROUGH,3384,-37.004798,143.129581
LANDSBOROUGH WEST,3384,-37.012381,143.053574
NAVARRE,3384,-36.900107,143.11354
SHAYS FLAT,3384,-37.065177,143.090811
WATTLE CREEK,3384,-36.980263,143.111695
DADSWELLS BRIDGE,3385,-36.916062,142.511313
GLENORCHY,3385,-36.910409,142.655571
LEDCOURT,3385,-36.96876,142.515765
RIACHELLA,3385,-36.82488,142.687805
MARNOO,3387,-36.671662,142.869768
BANYENA,3388,-36.572229,142.816541
RUPANYUP,3388,-36.630462,142.63136
KEWELL,3390,-36.449414,142.422325
MURTOA,3390,-36.620248,142.470529
BRIM,3391,-36.069357,142.519496
MINYIP,3392,-36.460553,142.586163
SHEEP HILLS,3392,-36.349474,142.529677
AILSA,3393,-36.331465,142.363833
ANGIP,3393,-36.102371,142.224515
AUBREY,3393,-36.241102,142.234143
BANGERANG,3393,-36.182982,142.549706
CANNUM,3393,-36.310127,142.243725
CRYMELON,3393,-36.154101,142.268098
KELLALAC,3393,-36.389971,142.394232
LAH,3393,-36.128411,142.420452
WARRACKNABEAL,3393,-36.253202,142.402596
WILKUR,3393,-36.050005,142.724535
WILLENABRINA,3393,-36.040823,142.218395
BEULAH,3395,-35.93804,142.418961
KENMARE,3395,-35.930786,142.238991
HOPETOUN,3396,-35.727235,142.364734
HOPEVALE,3396,-35.806411,142.240719
YARTO,3396,-35.517724,142.358521
HORSHAM,3400,-36.711714,142.204899
HORSHAM WEST,3400,-36.722304,142.17788
BLACKHEATH,3401,-36.455387,142.30917
BRIMPAEN,3401,-37.050262,142.211604
BUNGALALLY,3401,-36.797118,142.230516
CHERRYPOOL,3401,-37.121087,142.192167
DOOEN,3401,-36.657569,142.257313
DRUNG,3401,-36.715903,142.3345
GYMBOWEN,3401,-36.731403,141.592382
HAVEN,3401,-36.748085,142.178789
HORSHAM,3401,-36.711714,142.204899
JUNG,3401,-36.607806,142.360074
